Word,pos,readability,lemma,diac
خُوَي,noun,5,خَواء_1,خَوىً
داحِس,noun,5,داحِس_1,داحِسٍ
دارّ,adj,4,دار_1,دارِ
دارِع,adj,5,دارِع_1,دارِعٍ
دايَن,verb,5,دايَن_1,دايَنَ
دَحْرَجَة,noun,2,دَحْرَجَة_1,دَحْرَجَةَ
دَرْدَبِيس,noun,5,دَرْدَبِيس_1,دَرْدَبِيسٍ
دَرَز,verb,5,دَرْز_1,دَرْزٍ
دَفَق,verb,4,دَفْق_1,دَفْقِ
دَلالِيّ,adj,5,دَلالِيّ_1,دَلالِيٍّ
دَمَغ,verb,5,دَمْغ_1,دَمْغِ
دِمَقْسِيّ,adj,5,دِمَقْس_1,دِمَقْسِي
دَمَل,verb,5,دُمَّل_1,دُمَّلٍ
دُمْياطِيّ,adj,4,دُمْياطِيّ_1,دُمْياطِيّ
دُهْمَة,noun,5,دُهْمَة_1,دُهْمَةٍ
دَوارِس,noun,5,دَوارِس_1,دَوارِسِ
دُوبارَة,noun,3,دُوبارَة_1,دُوبارَةٍ
دَوْطَة,noun,5,دَوْطَة_1,دَوْطَةٍ
دُوقِيّ,adj,5,دُوقِيّ_1,دُوقِيٍّ
ذال,noun,1,ذال_1,ذالٍ
ذَرْو,noun,5,ذَرْو_1,ذَرْوٍ
ذَكِير,noun,5,ذَكِير_1,ذَكِيرِ
ذَوّاق,noun,4,ذَوّاق_1,ذَوّاقٍ
رَئِم,verb,5,رِئْم_1,رِئْمِ
راخِي,adj,4,راخِي_1,راخِيَّ
راشِق,noun,5,راشِق_1,راشِقٍ
رَبَأ,verb,5,رَبّ_1,رَبّاً
رُتَيْلاء,noun,5,رُتَيْلاء_1,رُتَيْلاءَ
رَجْرَج,verb,3,رَجْرَج_1,رَجْرَجَ
رَحَوِيّ,adj,5,رَحَوِيّ_1,رَحَوِيّ
رَحِيقِيّ,noun,5,رَحِيقِيّ_1,رَحِيقِيّ
رَزَم,verb,4,رِزْمَة_1,رِزَمٍ
رَضْعَة,noun,3,رَضْعَة_1,رَضْعَةٍ
رَعِيل,noun,4,رَعِيل_1,رَعِيلٍ
رَفْش,noun,5,رَفْش_1,رَفْشٍ
رَفْو,noun,5,رَفْو_1,رَفْوٍ
رَقْرَق,verb,5,رَقْرَق_1,رَقْرَقَ
رُمّانَة,noun,4,رُمّان_1,رُمّانَةَ
رِوْشَة,adj,4,رِوْشَة_1,رِوْشَةٍ
رُومَنْطِيقِيّ,adj,5,رُومَنْطِيقِيّ_1,رُومَنْطِيقِيّ
رَيّان,adj,4,رَيّان_2,رَيّان
رِيق,noun,2,رَيِّق_1,رَيِّقٍ
زاج,noun,5,زاج_1,زاجٍ
زاف,verb,5,زاف_1,زافَ
زانَة,noun,5,زانَة_1,زانَةَ
زَبّال,noun,1,زَبّال_1,زَبّالٍ
زَجا,verb,5,زُجّ_1,زُجّاً
زُحار,noun,5,زُحار_1,زُحار
زَرْكَش,verb,4,زَرْكَش_2,زَرْكَش
زَقْزَق,verb,1,زَقْزَق_1,زَقْزَقَ
زَكَم,verb,4,زَكَم-َ_1,زَكَمَ
زَكِيبَة,noun,4,زَكِيبَة_1,زَكِيبَةُ
زَمِن,noun,5,زَمَن_1,زَمَنٍ
زَمْهَر,verb,5,زَمْهَر_1,زَمْهَرَ
زَهاء,noun,4,زُهاء_1,زُهاءَ
زَهُوق,noun,5,زَهُوق_1,زَهُوقٍ
زَهِيّ,adj,4,زهِي_1,زهِي
زُوّادَة,noun,4,زُوّادَة_1,زُوّادَةِ
زِيز,noun,5,زِيز_1,زِيزِ
زَيَغان,noun,4,زَيَغان_1,زَيَغانِ
ساباط,noun,5,ساباط_1,ساباطٍ
ساط,verb,5,ساط-ُ_1,ساطَ
سانِيَة,noun,5,سانِيَة_1,سانِيَةَ
سِبار,noun,5,سِبار_1,سِبارِ
سَبْسَب,noun,5,سَبْسَب_1,سَبْسَبٍ
سَجْدَة,noun,1,سَجْدَة_1,سَجْدَةٍ
سِحائِيّ,adj,5,سِحائِيّ_1,سِحائِيٍّ
سِحايَة,noun,5,سِحايَة_1,سِحايَةٍ
سَخِيمَة,noun,5,سَخِيمَة_1,سَخِيمَةِ
سِداد,noun,5,سَداد_1,سَدادِ
سَدِيم,noun,4,سَدِيم_1,سَدِيمِ
سَرّاج,noun,5,سِراج_1,سِراج
سَرّاق,noun,1,سَرّاق_1,سَرّاقٍ
سَرِب,verb,4,سِرْب_1,سِرْبٌ
سَرْبَل,verb,5,سَرْبَل_1,سَرْبَلَ
سُعار,noun,4,سُعار_1,سُعارَ
سُفْتَجَة,noun,5,سُفْتَجَة_1,سُفْتَجَةً
سَفَح,verb,4,سَفْح_1,سَفْحِ
سَفَرِيّ,adj,3,سَفَر_1,سَفَرِي
سَفَل,verb,5,سُفْل_1,سُفْلٍ
سَفْلَت,verb,3,سَفَل-ُ_1,سَفَلَت
سَقِيط,noun,5,سَقِيط_1,سَقِيطٍ
سَكَبَة,noun,5,سَكَبَة_1,سَكَبَةٍ
سِكَنْدرِيّ,adj,4,سِكَنْدرِيّ_1,سِكَنْدرِيٍّ
سِلْق,noun,5,سِلْق_1,سِلْقِ
سَلِيب,adj,5,سَلِيب_1,سَلِيبٍ
سِمْط,noun,5,سِماط_1,سُمُطٍ
سِناج,noun,5,سِناج_1,سِناجٍ
سَنّان,noun,5,سِنان_1,سِنانٍ
سِنْجَة,noun,5,سَنْجَة_1,سَنْجَةٍ
سِنَكْسار,noun,5,سِنَكْسار_1,سِنَكْسار
سُنُود,noun,5,سُنُود_1,سُنُودٌ
شاذِلِيّ,noun,5,شاذِلِيّ_2,شاذِلِيٍّ
شارَط,verb,4,شارَط_1,شارَطَ
شارِف,noun,5,شارِف_1,شارِف
شاسِي,noun,5,شاسِي_1,شاسِي
شاطِر,adj,1,شاطِر_1,شاطِرٍ
شَبِيكَة,noun,5,شَبِيكَة_1,شَبِيكَةٍ
شَجَوِيّ,adj,5,شَجَوِيّ_1,شَجَوِيٍّ
شَجِي,verb,5,شَجاً_1,شَجىً
شَرُف,verb,4,شَرَف_1,شَرَفٍ
شَرِه,verb,4,شَرّ_1,شَرَّهُ
شِعارِيّ,adj,5,شِعارِيّ_1,شِعارِيِّ
شَعْفَة,noun,5,شَعْفَة_1,شَعْفَةِ
شَفِيعِيّ,adj,5,شَفِيعِيّ_1,شَفِيعِيٍّ
شَقَف,noun,5,شَقَف_1,شَقَفٍ
شِكال,noun,5,شِكال_1,شِكالٍ
شَكْلَة,noun,5,شَكْلَة_1,شَكْلَةٍ
شَكِيم,noun,5,شَكِيم_1,شَكِيمٍ
شَمات,noun,4,شَمات_1,شَماتٍ
شَمُوس,adj,5,شَمْس_1,شُمُوسٍ
شَنَأ,verb,5,شَنَأ-َ_1,شَنَأَ
شَنْشَنَة,noun,5,شَنْشَنَة_1,شَنْشَنَةَ
شُهُود,noun,4,شاهِد_1,شُهُودٍ
شَوْبَك,noun,5,شَوْبَك_1,شَوْبَكٍ
شُومَة,noun,5,شُومَة_1,شُومَةٍ
شِيَة,noun,5,شِيَة_1,شِيَةٍ
شِيت,noun,5,شِيت_1,شِيتٍ
شَيْلَم,noun,5,شَيْلَم_1,شَيْلَم
شِين,noun,1,شِين_2,شِين
صات,verb,5,صات-ُ_1,صاتَ
صامُولَة,noun,4,صامُولَة_1,صامُولَةَ
صاهِل,noun,4,صاهِل_1,صاهِلَ
صَبارَة,noun,5,صَبارَة_1,صَبارَةَ
صُداح,noun,5,صُداح_1,صُداح
صَرْفِيّ,adj,5,صَرْفِيّ_1,صَرْفِيٍّ
صَغاً,noun,5,صَغاً_1,صَغاً
صَفْصَف,noun,5,صَفْصَف_1,صَفْصَفٍ
صِقالَة,noun,5,صِقالَة_1,صِقالَةِ
صَلُب,verb,3,صُلْب_1,صُلْبِ
صَلَع,noun,3,صَلَع_1,صَلَعِ
صَنّاجَة,noun,5,صَنّاجَة_1,صَنّاجَةِ
صَناع,adj,5,صانِع_1,صُنّاعِ
صَوّانَة,noun,5,صَوّانَة_1,صَوّانَةٍ
صَيْدَلانِيّ,noun,1,صَيْدَلانِيّ_2,صَيْدَلانِيٍّ
ضاجَع,verb,4,ضاجَع_1,ضاجَعَ
ضافَر,verb,5,ضافَر_1,ضافَرَ
ضَعْضَعَة,noun,5,ضَعْضَعَة_1,ضَعْضَعَةُ
ضَغُوط,adj,5,ضَغْط_2,ضُغُوطٍ
ضَمِيمَة,noun,5,ضَمِيمَة_1,ضَمِيمَةٍ
طَأْمَن,verb,5,طَأْمَن_1,طَأْمَنَ
طارِق,adj,2,طارِق_1,طارِق
طُبُوغرافِيّ,adj,5,طُبُوغرافِيّ_1,طُبُوغرافِيّ
طُرْشِيّ,adj,4,طُرْشِيّ_1,طُرْشِيّ
طَرِي,verb,4,طَرِيّ_1,طَرِيّ
طُغْرَى,noun,5,طُغْرَى_1,طُغْرَى
طَفَش,verb,3,طَفْش_1,طَفْشَ
طَقْطُوقَة,noun,5,طَقْطُوقَة_1,طَقْطُوقَةِ
طَلّاء,noun,5,طَلْي_1,طِلاءٍ
طُوباوِيّ,adj,5,طُوباوِيّ_1,طُوباوِيٍّ
طِياشَة,noun,5,طِياشَة_1,طِياشَةٍ
طَيْفِيّ,adj,5,طَيْفِيّ_1,طَيْفِيٍّ
عابِق,adj,4,عابِق_1,عابِقٍ
عاض,verb,4,عاض-ُ_1,عاضَ
عايَر,verb,3,عايَر_1,عايَرَ
عَتّال,noun,4,عَتّال_1,عَتّالَ
عَتُق,verb,5,عِتْق_1,عِتْقِ
عَجاجَة,noun,5,عَجاجَة_1,عَجاجَةِ
عَجُز,noun,5,عَجْز_1,عَجْزٍ
عَذا,verb,5,عَذا-ُ_1,عَذا
عِرْزال,noun,5,عِرْزال_1,عِرْزالٍ
عُرْسِيّ,adj,4,عُرْسِيّ_1,عُرْسِيٍّ
عَرُوضِيّ,adj,5,عَرُوضِيّ_1,عَرُوضِيٍّ
عَزْر,noun,5,عَزْر_1,عَزْرٍ
عَزَق,verb,5,عَزَق-ِ_1,عَزَقَ
عُزُومَة,noun,2,عُزُومَة_1,عُزُومَةً
عَسَف,verb,5,عَسْف_1,عَسْفَ
عُشارِيّ,adj,4,عُشارِيّ_1,عُشارِيِّ
عَصّ,noun,4,عَصّ_1,عَصِّ
عَضْب,noun,5,عَضْب_1,عَضْبٍ
عَضَل,noun,4,عَضَل_1,عَضَلِ
عَطُوس,noun,5,عَطُوس_1,عَطُوسٍ
عَفَر,noun,4,عَفَر_1,عَفَرٍ
عُقْبُول,noun,5,عُقْبُول_1,عُقْبُولٍ
عَمايَة,noun,5,عَمايَة_1,عَمايَةِ
عَمْدِيّ,adj,4,عَمْدِيّ_1,عَمْدِيّ
عَمَه,noun,5,عَمّ_1,عَمِّهِ
عَنَس,verb,4,عَنَس-ِ_1,عَنَسَ
عُنَيْزَة,noun,4,عُنَيْزَة_1,عُنَيْزَةً
عُوّاد,noun,3,عادِي_1,عَواد
عَوار,noun,5,عَوار_1,عَوارٍ
عَوِز,verb,5,عَوَز_1,عَوَزٍ
عَيّارَة,noun,5,عَيّار_1,عَيّارَةٍ
عَيْث,noun,5,عَيْث_1,عَيْثِ
عَيَفان,noun,5,عَيَفان_1,عَيَفانٍ
غَتّ,verb,5,غَتّ_1,غَتِّ
غُدَدِيّ,adj,4,غُدَدِيّ_1,غُدَدِيٍّ
غُدْوَة,noun,5,غُدْوَة_1,غُدْوَةٍ
غَدِي,verb,5,غُدِّيّ_1,غُدِّيّ
غُزُول,noun,5,غُزُول_1,غُزُولٍ
غَشّاش,adj,1,غَشّاش_1,غَشّاشٍ
غَشْم,noun,5,غَشْم_1,غَشْمِ
غُفْل,noun,5,غَفَل_1,غَفَلِ
غُلْفَة,noun,5,غُلْفَة_1,غُلْفَةِ
غِلْمانِيّ,adj,5,غِلْمانِيّ_1,غِلْمانِيٍّ
غَمْط,noun,5,غَمْط_1,غَمْطٍ
غَوْثاه,noun,5,غَوْثاه_1,غَوْثاه
غَوَى,verb,5,غَوِي-َ_1,غَوِيَ
غَيْن,noun,1,غَيْن_1,غَيْنَ
فَأْفَأ,verb,5,أَفاء_1,فَأُفَأْ
فائِرَة,noun,5,فائِرَة_1,فائِرَةَ
فائِظ,noun,5,فائِظ_1,فائِظٍ
فَجْعَة,noun,5,فَجْعَة_1,فَجْعَةِ
فَراء,noun,5,فَراء_1,فَراءِ
فَرّار,noun,5,فِرار_1,فِرارِ
فَرْقَعَة,noun,3,فَرْقَعَة_1,فَرْقَعَةِ
فَرَنْجِيّ,adj,5,فَرَنْجِيّ_1,فَرَنْجِيٍّ
فَرَنْدَة,noun,3,فَرَنْدَة_1,فَرَنْدَةٍ
فِزْيُولُوجِيا,noun,5,فِزْيُولُوجِيّ_1,فِزْيُولُوجِيّاً
فَشْر,noun,5,شَرّ_1,فَشَرِّ
فِصادَة,noun,5,فِصادَة_1,فِصادَةِ
فُضالَة,noun,5,فُضالَة_1,فُضالَةٍ
فُغْرَة,noun,5,فُغْرَة_1,فُغْرَةٍ
فَقَس,verb,1,قَسّ_1,فَقَسٍّ
فَلَتان,noun,5,فَلْتان_1,فَلْتانِ
فِلِزّ,noun,4,فِلِزّ_1,فِلِزٍّ
فِلْفِلَة,noun,4,فِلْفِلَة_1,فِلْفِلَةٍ
فَهّامَة,noun,5,فَهّامَة_1,فَهّامَةٍ
فُوسْفُور,noun,4,فُوسْفُور_1,فُوسْفُورٍ
فُوسْفُورِيّ,adj,4,فُوسْفُورِيّ_1,فُوسْفُورِيٍّ
فُوف,noun,5,فُوف_1,فُوفٍ
فُونُوغراف,noun,5,فُونُوغراف_1,فُونُوغرافٍ
فُوَيْت,noun,5,فُوَيْت_1,فُوَيْتِ
فَيّاح,noun,4,فَيّاح_1,فَيّاحٍ
فَيْش,noun,5,وَشَى-ِ_1,فَيَشِ
فَيْلَج,noun,5,فَيْلَج_1,فَيْلَجٍ
فِيلْمِيّ,adj,4,فِيلْم_1,فِيلمَيْ
قاء,verb,4,قاء-ِ_1,قاءَ
قائِظ,noun,5,قائِظ_1,قائِظَ
قاب,verb,5,قاب_1,قابِ
قاذُورَة,noun,3,قاذُورَة_1,قاذُورَةٍ
قازُوزَة,noun,3,قازُوزَة_1,قازُوزَةٍ
قِثّاء,noun,5,قِثّاء_1,قِثّاءٍ
قَحّ,verb,4,قُحّ_1,قُحِّ
قَحّافَة,noun,5,قَحّافَة_1,قَحّافَةِ
قِحْف,noun,5,قِحْف_1,قِحْفِ
قِدْح,noun,5,قَدْح_1,قَدْحِ
قَرْعِيّ,adj,5,قَرْعِيّ_1,قَرْعِيٍّ
قَرْفَص,verb,2,قَرْفَص_1,قَرْفَصَ
قَرْقَرَة,noun,5,قَرْقَرَة_1,قَرْقَرَةِ
قُرْمَة,noun,5,قُرْمَة_1,قُرْمَةٍ
قَرَى,verb,5,قَرْيَة_1,قُرَى
قَرِيض,noun,5,قَرِيض_1,قَرِيضٍ
قَسام,noun,5,قَسّام_1,قَسّام
قَشّ,verb,5,قَشّ_1,قَشٌّ
قِشْطَة,noun,1,قِشْطَة_1,قِشْطَةِ
قَصِم,adj,5,قَصِم_1,قَصِمِ
قَضْمَة,noun,5,قَضْمَة_1,قَضْمَةِ
قَطّاع,adj,4,قِطاع_1,قِطاعِ
قَلّاب,adj,5,قَلّاب_2,قَلّابٍ
قَمِن,adj,5,قام-ُ_1,قُمْنَ
قَمِيء,adj,4,قَمِيء_1,قَمِيء
قَنا,verb,5,قُنّ_1,قُنّاً
قَنَت,verb,4,قَنَى-ِ_1,قَنَت
قُنْدُز,noun,5,قُنْدُز_1,قُنْدُزَ
قُنْوَة,noun,5,قُنْوَة_1,قُنْوَةً
قَنَى,verb,5,قُنّ_1,قُنِّي
قُوش,noun,5,قُوش_1,قُوشٍ
قُولُون,noun,4,قُولُون_1,قُولُونٍ
قَيْدُوم,noun,5,قَيْدُوم_1,قَيْدُومِ
قَيْدِيّ,adj,5,قَيْدِيّ_1,قَيْدِيٍّ
كافَل,verb,5,كافِل_1,كافِلٍ
كامِد,adj,5,كامِد_1,كامِد
كَبّاس,noun,5,كَبّاس_1,كَبّاسِ
كُبّايَة,noun,2,كُبّايَة_1,كُبّايَةِ
كَبْرَة,noun,4,كَبْرَة_1,كَبْرَةِ
كَتَل,verb,5,كُتْلَة_1,كُتَلِ
كُحُولِيّ,noun,4,كُحُولِيّ_1,كُحُولِيٍّ
كِخْيَة,noun,5,كِخْيَة_1,كِخْيَةٍ
كَدُر,verb,5,كَدَر_1,كَدَرٍ
كَرْكَر,verb,5,كَرْكَر_1,كَرْكَرَ
كرُوكِيّ,noun,5,كرُوكِيّ_1,كرُوكِيَّ
كَرَى,verb,5,كُرَة_1,كُرىً
كُرِيك,noun,4,كُرِيك_1,كُرِيكٍ
كُسْكُس,noun,2,كُسْكُس_1,كُسْكُسٍ
كَسَل,noun,1,كَسِل_1,كَسِلِ
كَسِيف,adj,5,سَيْف_2,كَسَيْفٍ
كَشَط,verb,3,كَشْط_1,كَشْطِ
كَشْكَش,noun,5,كَشْكَش_2,كَشْكَشِ
كِعام,noun,5,كِعام_1,كِعامِ
كِفاحِيّ,adj,4,كِفاحِيّ_1,كِفاحِيٍّ
كُفْتَة,noun,2,كُفْتَة_1,كُفْتَةٍ
كَفَن,verb,4,كَفْن_1,كَفْنٍ
كِلْسِيّ,adj,5,كِلْسِيّ_1,كِلْسِيٍّ
كَمْبِيُوتِرِيّ,adj,4,كَمْبِيُوتِرِيّ_1,كَمْبِيُوتِرِيٍّ
كَمَر,noun,5,مُرّ_1,كَمُرٍّ
كَمَش,verb,4,كَمِش_1,كَمِشٍ
كَمَه,noun,5,كَمّ_1,كَمِّهِ
كَنا,verb,4,كان-ُ_1,كُنّا
كَنار,noun,4,كَنار_1,كَنارٍ
كَنَف,verb,5,كَنَف_1,كَنَفَ
كَهانَة,noun,5,كَهانَة_1,كَهانَةٍ
كَهْرَب,verb,1,كَهْرَب_2,كَهْرَبٍ
كُوسا,noun,1,كُوسا_1,كُوسا
كُوَيْكِب,noun,4,كُوَيْكِب_1,كُوَيْكِبٍ
كَيّال,noun,4,كَيّال_1,كَيّالٍ
لَأْمَة,noun,5,لَأْمَة_1,لَأْمَةِ
لاإِرادِيّ,adj,4,لاإِرادِيّ_1,لاإِرادِيٍّ
لازِب,adj,5,أَزَبّ_1,لِأَزَبِّ
لاوِي,adj,5,لاوِي_1,لاوِي
لِبْسَة,noun,5,لُبْسَة_1,لُبْسَةٍ
لَبْلَب,noun,5,لَبْلَب_2,لَبْلَبِ
لَبِيق,adj,5,لَبِيق_1,لَبِيقِ
لُجَيْن,adj,4,لُجَيْن_1,لُجَيْنٍ
لَحْس,noun,3,لَحْس_1,لَحْسٍ
لَخْبَطَة,noun,3,لَخْبَطَة_1,لَخْبَطَةِ
لَسِن,adj,5,لَسَن_1,لَسَنِ
لَسِن,verb,5,سَنّ_1,لِسَنٍّ
لَعْلَع,verb,3,لَعْلَع_2,لَعْلَعِ
لِمَ,adv_rel,2,لَمْ_1,لَمْ
لَمَز,verb,4,مَزّ-ُ_1,لَمَزَّ
لَوِث,verb,5,لَوْث_1,لَوْثٍ
لَوَى,noun,5,لُوِي_1,لُوِي
لِيمُوناد,noun,3,na,na
مُؤاسِي,noun,4,مُؤاسِي_1,مُؤاسِي
مائِع,noun,5,مائِع_1,مائِعِ
ماحِل,adj,5,ماحِل_1,ماحِلٍ
مادَى,verb,5,مادِّيّ_1,مادِّيٍّ
ماسَى,verb,5,مَأْساة_1,مَآسِي
مُبَرْهِن,adj,4,مُبَرْهِن_1,مُبَرْهِنٍ
مِبْطان,noun,5,مِبْطان_1,مِبْطانٍ
مَبْغُوض,adj,4,مَبْغُوض_1,مَبْغُوضٍ
مُتَجاذِب,adj,4,مُتَجاذِب_1,مُتَجاذِبٍ
مُتَجاسِر,noun,5,مُتَجاسِر_1,مُتَجاسِرٍ
مَتْخُوم,noun,4,مَتْخُوم_1,مَتْخُومٍ
مُتَرادِف,adj,4,مُتَرادِف_1,مُتَرادِفٍ
مَتْرَس,noun,5,مَتْرَس_1,مَتْرَسٍ
مُتَضافِر,noun,4,مُتَضافِر_1,مُتَضافِرٍ
مُتَعارِض,noun,4,مُتَعارِض_1,مُتَعارِضٍ
مُتَعاهِد,noun,4,مُتَعاهِد_1,مُتَعاهِدٍ
مُتَقادِم,adj,5,مُتَقادِم_1,مُتَقادِمٍ
مُتَقاعِس,adj,4,مُتَقاعِس_1,مُتَقاعِسٍ
مُتَكاسِل,adj,3,مُتَكاسِل_1,مُتَكاسِلٍ
مُتَوانِي,noun,4,مُتَوانِي_1,مُتَوانِي
مَثْلُوم,adj,5,مَثْلُوم_1,مَثْلُومِ
مُجادِل,noun,5,مُجادِل_1,مُجادِلِ
مُجالِد,noun,5,مُجالِد_1,مُجالِدٍ
مَجْذُوب,adj,4,مَجْذُوب_2,مَجْذُوب
مَجَر,noun,5,مَجَر_1,مَجَرٍ
مَجْرُور,noun,3,مَجْرُور_1,مَجْرُورٍ
مِجَسّ,noun,5,مِجَسّ_1,مِجَسٍّ
مُجْمِل,noun,5,مُجْمَل_1,مُجْمَلِ
مُجَوْقَل,noun,5,مُجَوْقَل_1,مُجَوْقَلٍ
مُجَوْهَر,adj,4,مُجَوْهَر_1,مُجَوْهَرِ
مَحاق,noun,5,مَحاق_1,مَحاقٍ
مُحْتَبِك,noun,5,مُحْتَبِك_1,مُحْتَبِكٍ
مُحْتَقَن,adj,4,مُحْتَقَن_1,مُحْتَقَنٍ
مِحْجَم,noun,5,مِحْجَم_1,مِحْجَمِ
مَحْذُور,adj,4,مَحْذُور_2,مَحْذُورٍ
مَحْرَق,noun,5,مُحْرَق_1,مُحْرَقٍ
مَحْقُوق,noun,5,مَحْقُوق_1,مَحْقُوقِ
مُخاشَنَة,noun,5,مُخاشَنَة_1,مُخاشَنَةِ
مُخالَصَة,noun,5,مُخالَصَة_1,مُخالَصَةٍ
مُخْتَبَرِيّ,adj,4,مُخْتَبَرِيّ_1,مُخْتَبَرِيٍّ
مُخْتَزِل,noun,5,مُخْتَزِل_1,مُخْتَزِلٍ
مُخْتَلَق,noun,4,مُخْتَلَق_1,مُخْتَلَقٌ
مُخْلِد,noun,5,مُخَلَّد_1,مُخَلَّدٌ
مَداس,noun,5,مَداس_1,مَداسٌ
مَدْرَجَة,noun,5,مُدَرَّج_1,مُدَرَّجَةً
مِدْفَعجِيّ,adj,5,مِدْفَعجِيّ_1,مِدْفَعجِيَّ
مِدْماك,noun,5,مِدْماك_1,مِدْماكَ
مُدِين,adj,5,مُدِين_1,مُدِينَ
مَذال,noun,5,مَذال_1,مَذالَ
مُذَمّ,adj,5,مُذَمّ_1,مُذَمَّ
مُذِيع,adj,2,مُذِيع_1,مُذِيعَ
مِرْأَب,noun,5,مِرْأَب_1,مِرْأَبٍ
مَرْبِط,noun,4,مِرْبَط_1,مِرْبَطٍ
مُرْتَخَص,adj,5,مُرْتَخَص_1,مُرْتَخَصٌ
مُرْجِئ,noun,5,مُرْجِئ_1,مُرْجِئ
مِرْسال,noun,5,مِرْسال_1,مِرْسالٌ
مَرَع,verb,5,مَرْع_1,مَرْعَ
مَرْفُوق,adj,4,مَرْفُوق_1,مَرْفُوقٍ
مَرَن,verb,4,مَرِن_1,مَرِنٍ
مَرُوخ,noun,5,مَرُوخ_1,مَرُوخِ
مَرْيُول,noun,2,مَرْيُول_1,مَرْيُولِ
مَزّاح,noun,4,مَزْح_1,مِزاحٍ
مُزْعَة,noun,5,مُزْعَة_1,مُزْعَةٍ
مُزَلْزِل,adj,5,مُزَلْزِل_1,مُزَلْزِلٍ
مِزْواج,noun,5,مِزْواج_1,مِزْواجٍ
مِساك,noun,5,مِساك_1,مِساكِ
مَسْبَك,noun,5,مَسْبَك_1,مَسْبَكٍ
مُسْتَرِدّ,adj,3,مُسْتَرِدّ_1,مُسْتَرِدٍّ
مُسْتَشْرَف,noun,5,مُسْتَشْرَف_1,مُسْتَشْرَفٍ
مُسْتَطْرَف,noun,5,مُسْتَطْرَف_1,مُسْتَطْرَفٍ
مُسْتَعْجِل,adj,1,مُسْتَعْجَل_1,مُسْتَعْجَلٍ
مُسْتَغْلِق,adj,5,مُسْتَغْلِق_1,مُسْتَغْلِقٍ
مُسْتَغْنَى,noun,5,مُسْتَغْنَى_1,مُسْتَغْنىً
مُسْتَفْحِل,adj,5,مُسْتَفْحِل_1,مُسْتَفْحِلٍ
مُسْتَكْبِر,adj,3,مُسْتَكْبِر_1,مُسْتَكْبِرِ
